,Date,State/UT,Latitude,Longitude,Confirmed,Active,Deaths,Mortality rate,Cured,Recovery rate
1254,2020/04/24,Kerala,10.8505,76.2711,447,120,3,0.006711409395973154,324,0.7248322147651006
1255,2020/04/24,Ladakh,34.2996,78.2932,18,4,0,0.0,14,0.7777777777777778
1256,2020/04/24,Madhya Pradesh,22.9734,78.6569,1699,1413,83,0.04885226603884638,203,0.11948204826368453
1257,2020/04/24,Maharashtra,19.7515,75.7139,6430,5307,283,0.04401244167962675,840,0.13063763608087092
1258,2020/04/24,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1259,2020/04/24,Meghalaya,25.467,91.3662,12,11,1,0.08333333333333333,0,0.0
1260,2020/04/24,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
1261,2020/04/24,Odisha,20.9517,85.0985,90,56,1,0.011111111111111112,33,0.36666666666666664
1262,2020/04/24,Puducherry,11.9416,79.8083,7,4,0,0.0,3,0.42857142857142855
1263,2020/04/24,Punjab,31.1471,75.3412,277,196,16,0.05776173285198556,65,0.23465703971119134
1264,2020/04/24,Rajasthan,27.0238,74.2179,1964,1707,27,0.01374745417515275,230,0.11710794297352342
1265,2020/04/24,Tamil Nadu,11.1271,78.6569,1683,911,20,0.011883541295306001,752,0.44682115270350564
1266,2020/04/24,Telengana,18.1124,79.0193,960,739,24,0.025,197,0.20520833333333333
1267,2020/04/24,Tripura,23.9408,91.9882,2,1,0,0.0,1,0.5
1268,2020/04/24,Uttar Pradesh,26.8467,80.9462,1510,1280,24,0.015894039735099338,206,0.13642384105960265
1269,2020/04/24,Uttarakhand,30.0668,79.0193,47,23,0,0.0,24,0.5106382978723404
1270,2020/04/24,West Bengal,22.9868,87.855,514,396,15,0.029182879377431907,103,0.20038910505836577
1271,2020/04/25,Andaman and Nicobar Islands,11.7401,92.6586,27,16,0,0.0,11,0.4074074074074074
1272,2020/04/25,Andhra Pradesh,15.9129,79.74,955,781,29,0.030366492146596858,145,0.1518324607329843
1273,2020/04/25,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1274,2020/04/25,Assam,26.2006,92.9376,36,16,1,0.027777777777777776,19,0.5277777777777778
1275,2020/04/25,Bihar,25.0961,85.3131,223,175,2,0.008968609865470852,46,0.2062780269058296
1276,2020/04/25,Chandigarh,30.7333,76.7794,27,13,0,0.0,14,0.5185185185185185
1277,2020/04/25,Chhattisgarh,21.2787,81.8661,36,6,0,0.0,30,0.8333333333333334
1278,2020/04/25,Delhi,28.7041,77.1025,2514,1604,53,0.021081941129673827,857,0.34089101034208436
1279,2020/04/25,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1280,2020/04/25,Gujarat,22.2587,71.1924,2815,2423,127,0.045115452930728245,265,0.0941385435168739
1281,2020/04/25,Haryana,29.0588,76.0856,272,113,3,0.011029411764705883,156,0.5735294117647058
1282,2020/04/25,Himachal Pradesh,31.1048,77.1734,40,21,1,0.025,18,0.45
1283,2020/04/25,Jammu and Kashmir,33.7782,76.5762,454,340,5,0.011013215859030838,109,0.24008810572687225
1284,2020/04/25,Jharkhand,23.6102,85.2799,57,46,3,0.05263157894736842,8,0.14035087719298245
1285,2020/04/25,Karnataka,15.3173,75.7139,474,304,18,0.0379746835443038,152,0.3206751054852321
1286,2020/04/25,Kerala,10.8505,76.2711,450,116,3,0.006666666666666667,331,0.7355555555555555
1287,2020/04/25,Ladakh,34.2996,78.2932,20,6,0,0.0,14,0.7
1288,2020/04/25,Madhya Pradesh,22.9734,78.6569,1852,1550,92,0.04967602591792657,210,0.11339092872570194
1289,2020/04/25,Maharashtra,19.7515,75.7139,6817,5676,301,0.04415432008214757,840,0.12322135836878392
1290,2020/04/25,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1291,2020/04/25,Meghalaya,25.467,91.3662,12,11,1,0.08333333333333333,0,0.0
1292,2020/04/25,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
1293,2020/04/25,Odisha,20.9517,85.0985,94,60,1,0.010638297872340425,33,0.35106382978723405
1294,2020/04/25,Puducherry,11.9416,79.8083,7,4,0,0.0,3,0.42857142857142855
1295,2020/04/25,Punjab,31.1471,75.3412,298,214,17,0.05704697986577181,67,0.22483221476510068
1296,2020/04/25,Rajasthan,27.0238,74.2179,2034,1777,27,0.01327433628318584,230,0.11307767944936087
1297,2020/04/25,Tamil Nadu,11.1271,78.6569,1755,867,22,0.012535612535612535,866,0.49344729344729343
1298,2020/04/25,Telengana,18.1124,79.0193,984,705,26,0.026422764227642278,253,0.2571138211382114
1299,2020/04/25,Tripura,23.9408,91.9882,2,1,0,0.0,1,0.5
1300,2020/04/25,Uttar Pradesh,26.8467,80.9462,1621,1349,25,0.015422578655151141,247,0.15237507711289328
1301,2020/04/25,Uttarakhand,30.0668,79.0193,48,23,0,0.0,25,0.5208333333333334
1302,2020/04/25,West Bengal,22.9868,87.855,571,450,18,0.03152364273204904,103,0.18038528896672504
1303,2020/04/26,Andaman and Nicobar Islands,11.7401,92.6586,33,22,0,0.0,11,0.3333333333333333
1304,2020/04/26,Andhra Pradesh,15.9129,79.74,1061,859,31,0.029217719132893498,171,0.16116870876531575
1305,2020/04/26,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1306,2020/04/26,Assam,26.2006,92.9376,36,16,1,0.027777777777777776,19,0.5277777777777778
1307,2020/04/26,Bihar,25.0961,85.3131,243,195,2,0.00823045267489712,46,0.18930041152263374
1308,2020/04/26,Chandigarh,30.7333,76.7794,28,13,0,0.0,15,0.5357142857142857
1309,2020/04/26,Chhattisgarh,21.2787,81.8661,37,5,0,0.0,32,0.8648648648648649
1310,2020/04/26,Delhi,28.7041,77.1025,2625,1702,54,0.02057142857142857,869,0.33104761904761904
1311,2020/04/26,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1312,2020/04/26,Gujarat,22.2587,71.1924,3071,2656,133,0.043308368609573426,282,0.09182676652556171
1313,2020/04/26,Haryana,29.0588,76.0856,289,110,3,0.010380622837370242,176,0.6089965397923875
1314,2020/04/26,Himachal Pradesh,31.1048,77.1734,40,17,1,0.025,22,0.55
1315,2020/04/26,Jammu and Kashmir,33.7782,76.5762,494,376,6,0.012145748987854251,112,0.22672064777327935
1316,2020/04/26,Jharkhand,23.6102,85.2799,67,51,3,0.04477611940298507,13,0.19402985074626866
1317,2020/04/26,Karnataka,15.3173,75.7139,500,324,18,0.036,158,0.316
1318,2020/04/26,Kerala,10.8505,76.2711,457,115,4,0.0087527352297593,338,0.7396061269146609
1319,2020/04/26,Ladakh,34.2996,78.2932,20,6,0,0.0,14,0.7
1320,2020/04/26,Madhya Pradesh,22.9734,78.6569,2096,1787,99,0.04723282442748092,210,0.10019083969465649
1321,2020/04/26,Maharashtra,19.7515,75.7139,7628,6229,323,0.04234399580492921,1076,0.14105925537493444
1322,2020/04/26,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1323,2020/04/26,Meghalaya,25.467,91.3662,12,11,1,0.08333333333333333,0,0.0
1324,2020/04/26,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
1325,2020/04/26,Odisha,20.9517,85.0985,94,60,1,0.010638297872340425,33,0.35106382978723405
1326,2020/04/26,Puducherry,11.9416,79.8083,7,4,0,0.0,3,0.42857142857142855
1327,2020/04/26,Punjab,31.1471,75.3412,298,214,17,0.05704697986577181,67,0.22483221476510068
1328,2020/04/26,Rajasthan,27.0238,74.2179,2083,1557,33,0.01584253480556889,493,0.23667786845895344
1329,2020/04/26,Tamil Nadu,11.1271,78.6569,1821,838,23,0.012630422844590884,960,0.5271828665568369
1330,2020/04/26,Telengana,18.1124,79.0193,991,685,26,0.026236125126135216,280,0.28254288597376387
1331,2020/04/26,Tripura,23.9408,91.9882,2,0,0,0.0,2,1.0
1332,2020/04/26,Uttar Pradesh,26.8467,80.9462,1843,1525,29,0.015735214324470972,289,0.15680954964731417
1333,2020/04/26,Uttarakhand,30.0668,79.0193,48,22,0,0.0,26,0.5416666666666666
1334,2020/04/26,West Bengal,22.9868,87.855,611,488,18,0.029459901800327332,105,0.1718494271685761
1335,2020/04/27,Andaman and Nicobar Islands,11.7401,92.6586,33,22,0,0.0,11,0.3333333333333333
1336,2020/04/27,Andhra Pradesh,15.9129,79.74,1097,835,31,0.028258887876025523,231,0.2105742935278031
1337,2020/04/27,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1338,2020/04/27,Assam,26.2006,92.9376,36,8,1,0.027777777777777776,27,0.75
1339,2020/04/27,Bihar,25.0961,85.3131,274,216,2,0.0072992700729927005,56,0.20437956204379562
1340,2020/04/27,Chandigarh,30.7333,76.7794,30,13,0,0.0,17,0.5666666666666667
1341,2020/04/27,Chhattisgarh,21.2787,81.8661,37,5,0,0.0,32,0.8648648648648649
1342,2020/04/27,Delhi,28.7041,77.1025,2918,1987,54,0.018505825908156272,877,0.3005483207676491
1343,2020/04/27,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1344,2020/04/27,Gujarat,22.2587,71.1924,3301,2837,151,0.04574371402605271,313,0.09481975159042715
1345,2020/04/27,Haryana,29.0588,76.0856,289,110,3,0.010380622837370242,176,0.6089965397923875
1346,2020/04/27,Himachal Pradesh,31.1048,77.1734,40,17,1,0.025,22,0.55
1347,2020/04/27,Jammu and Kashmir,33.7782,76.5762,523,380,6,0.011472275334608031,137,0.26195028680688337
1348,2020/04/27,Jharkhand,23.6102,85.2799,82,66,3,0.036585365853658534,13,0.15853658536585366
1349,2020/04/27,Karnataka,15.3173,75.7139,503,302,19,0.03777335984095427,182,0.36182902584493043
1350,2020/04/27,Kerala,10.8505,76.2711,458,116,4,0.008733624454148471,338,0.7379912663755459
1351,2020/04/27,Ladakh,34.2996,78.2932,20,6,0,0.0,14,0.7
1352,2020/04/27,Madhya Pradesh,22.9734,78.6569,2096,1691,103,0.0491412213740458,302,0.14408396946564886
1353,2020/04/27,Maharashtra,19.7515,75.7139,8068,6650,342,0.04238968765493307,1076,0.13336638572136836
1354,2020/04/27,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1355,2020/04/27,Meghalaya,25.467,91.3662,12,11,1,0.08333333333333333,0,0.0
1356,2020/04/27,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
1357,2020/04/27,Odisha,20.9517,85.0985,103,67,1,0.009708737864077669,35,0.33980582524271846
1358,2020/04/27,Puducherry,11.9416,79.8083,7,4,0,0.0,3,0.42857142857142855
1359,2020/04/27,Punjab,31.1471,75.3412,313,224,18,0.05750798722044728,71,0.2268370607028754
1360,2020/04/27,Rajasthan,27.0238,74.2179,2185,1634,33,0.015102974828375287,518,0.23707093821510297
1361,2020/04/27,Tamil Nadu,11.1271,78.6569,1885,841,24,0.01273209549071618,1020,0.5411140583554377
1362,2020/04/27,Telengana,18.1124,79.0193,1002,696,26,0.02594810379241517,280,0.27944111776447106
1363,2020/04/27,Tripura,23.9408,91.9882,2,0,0,0.0,2,1.0
1364,2020/04/27,Uttar Pradesh,26.8467,80.9462,1868,1550,29,0.015524625267665952,289,0.15471092077087795
1365,2020/04/27,Uttarakhand,30.0668,79.0193,50,22,0,0.0,28,0.56
1366,2020/04/27,West Bengal,22.9868,87.855,649,524,20,0.030816640986132512,105,0.1617873651771957
1367,2020/04/28,Andaman and Nicobar Islands,11.7401,92.6586,33,22,0,0.0,11,0.3333333333333333
1368,2020/04/28,Andhra Pradesh,15.9129,79.74,1183,917,31,0.026204564666103127,235,0.19864750633981404
1369,2020/04/28,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1370,2020/04/28,Assam,26.2006,92.9376,36,8,1,0.027777777777777776,27,0.75
1371,2020/04/28,Bihar,25.0961,85.3131,345,286,2,0.005797101449275362,57,0.16521739130434782
1372,2020/04/28,Chandigarh,30.7333,76.7794,40,23,0,0.0,17,0.425
1373,2020/04/28,Chhattisgarh,21.2787,81.8661,37,5,0,0.0,32,0.8648648648648649
1374,2020/04/28,Delhi,28.7041,77.1025,3108,2177,54,0.017374517374517374,877,0.28217503217503215
1375,2020/04/28,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1376,2020/04/28,Gujarat,22.2587,71.1924,3548,2992,162,0.04565952649379933,394,0.11104847801578353
1377,2020/04/28,Haryana,29.0588,76.0856,296,110,3,0.010135135135135136,183,0.6182432432432432
1378,2020/04/28,Himachal Pradesh,31.1048,77.1734,40,17,1,0.025,22,0.55
1379,2020/04/28,Jammu and Kashmir,33.7782,76.5762,546,375,7,0.01282051282051282,164,0.30036630036630035
1380,2020/04/28,Jharkhand,23.6102,85.2799,82,66,3,0.036585365853658534,13,0.15853658536585366
1381,2020/04/28,Karnataka,15.3173,75.7139,512,299,20,0.0390625,193,0.376953125
1382,2020/04/28,Kerala,10.8505,76.2711,481,122,4,0.008316008316008316,355,0.738045738045738
1383,2020/04/28,Ladakh,34.2996,78.2932,20,6,0,0.0,14,0.7
1384,2020/04/28,Madhya Pradesh,22.9734,78.6569,2168,1756,110,0.0507380073800738,302,0.1392988929889299
1385,2020/04/28,Maharashtra,19.7515,75.7139,8590,6939,369,0.04295692665890571,1282,0.14924330616996506
1386,2020/04/28,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1387,2020/04/28,Meghalaya,25.467,91.3662,12,11,1,0.08333333333333333,0,0.0
1388,2020/04/28,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
1389,2020/04/28,Odisha,20.9517,85.0985,118,80,1,0.00847457627118644,37,0.3135593220338983
1390,2020/04/28,Puducherry,11.9416,79.8083,8,5,0,0.0,3,0.375
1391,2020/04/28,Punjab,31.1471,75.3412,313,224,18,0.05750798722044728,71,0.2268370607028754
1392,2020/04/28,Rajasthan,27.0238,74.2179,2262,1547,46,0.020335985853227233,669,0.2957559681697613
1393,2020/04/28,Tamil Nadu,11.1271,78.6569,1937,812,24,0.0123902942694889,1101,0.5684047496128033
1394,2020/04/28,Telengana,18.1124,79.0193,1004,657,26,0.025896414342629483,321,0.3197211155378486
1395,2020/04/28,Tripura,23.9408,91.9882,2,0,0,0.0,2,1.0
1396,2020/04/28,Uttar Pradesh,26.8467,80.9462,1955,1589,31,0.015856777493606138,335,0.17135549872122763
1397,2020/04/28,Uttarakhand,30.0668,79.0193,51,18,0,0.0,33,0.6470588235294118
1398,2020/04/28,West Bengal,22.9868,87.855,697,568,20,0.028694404591104734,109,0.1563845050215208
1399,2020/04/29,Andaman and Nicobar Islands,11.7401,92.6586,33,18,0,0.0,15,0.45454545454545453
1400,2020/04/29,Andhra Pradesh,15.9129,79.74,1259,970,31,0.024622716441620333,258,0.20492454328832407
1401,2020/04/29,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1402,2020/04/29,Assam,26.2006,92.9376,38,10,1,0.02631578947368421,27,0.7105263157894737
1403,2020/04/29,Bihar,25.0961,85.3131,366,300,2,0.00546448087431694,64,0.17486338797814208
1404,2020/04/29,Chandigarh,30.7333,76.7794,56,39,0,0.0,17,0.30357142857142855
1405,2020/04/29,Chhattisgarh,21.2787,81.8661,38,4,0,0.0,34,0.8947368421052632
1406,2020/04/29,Delhi,28.7041,77.1025,3314,2182,54,0.016294508147254073,1078,0.32528666264333134
1407,2020/04/29,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1408,2020/04/29,Gujarat,22.2587,71.1924,3744,3129,181,0.048344017094017096,434,0.11591880341880342
1409,2020/04/29,Haryana,29.0588,76.0856,310,98,3,0.00967741935483871,209,0.6741935483870968
1410,2020/04/29,Himachal Pradesh,31.1048,77.1734,40,14,1,0.025,25,0.625
1411,2020/04/29,Jammu and Kashmir,33.7782,76.5762,565,381,8,0.01415929203539823,176,0.31150442477876106
1412,2020/04/29,Jharkhand,23.6102,85.2799,103,83,3,0.02912621359223301,17,0.1650485436893204
1413,2020/04/29,Karnataka,15.3173,75.7139,523,296,20,0.03824091778202677,207,0.39579349904397704
1414,2020/04/29,Kerala,10.8505,76.2711,485,122,4,0.008247422680412371,359,0.7402061855670103
1415,2020/04/29,Ladakh,34.2996,78.2932,22,6,0,0.0,16,0.7272727272727273
1416,2020/04/29,Madhya Pradesh,22.9734,78.6569,2387,1890,120,0.050272308336824466,377,0.1579388353581902
1417,2020/04/29,Maharashtra,19.7515,75.7139,9318,7530,400,0.042927666881305004,1388,0.14895900407812834
1418,2020/04/29,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1419,2020/04/29,Meghalaya,25.467,91.3662,12,11,1,0.08333333333333333,0,0.0
1420,2020/04/29,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
1421,2020/04/29,Odisha,20.9517,85.0985,118,79,1,0.00847457627118644,38,0.3220338983050847
1422,2020/04/29,Puducherry,11.9416,79.8083,8,5,0,0.0,3,0.375
1423,2020/04/29,Punjab,31.1471,75.3412,322,232,19,0.059006211180124224,71,0.2204968944099379
1424,2020/04/29,Rajasthan,27.0238,74.2179,2364,1545,51,0.021573604060913704,768,0.3248730964467005
1425,2020/04/29,Tamil Nadu,11.1271,78.6569,2058,865,25,0.012147716229348883,1168,0.5675413022351797
1426,2020/04/29,Telengana,18.1124,79.0193,1004,657,26,0.025896414342629483,321,0.3197211155378486
1427,2020/04/29,Tripura,23.9408,91.9882,2,0,0,0.0,2,1.0
1428,2020/04/29,Uttar Pradesh,26.8467,80.9462,2053,1557,34,0.016561130053580127,462,0.22503653190452996
1429,2020/04/29,Uttarakhand,30.0668,79.0193,54,21,0,0.0,33,0.6111111111111112
1430,2020/04/29,West Bengal,22.9868,87.855,725,584,22,0.030344827586206897,119,0.16413793103448276
1431,2020/04/30,Andaman and Nicobar Islands,11.7401,92.6586,33,18,0,0.0,15,0.45454545454545453
1432,2020/04/30,Andhra Pradesh,15.9129,79.74,1332,1014,31,0.023273273273273273,287,0.21546546546546547
1433,2020/04/30,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1434,2020/04/30,Assam,26.2006,92.9376,38,8,1,0.02631578947368421,29,0.7631578947368421
1435,2020/04/30,Bihar,25.0961,85.3131,392,325,2,0.00510204081632653,65,0.16581632653061223
1436,2020/04/30,Chandigarh,30.7333,76.7794,56,39,0,0.0,17,0.30357142857142855
1437,2020/04/30,Chhattisgarh,21.2787,81.8661,38,4,0,0.0,34,0.8947368421052632
1438,2020/04/30,Delhi,28.7041,77.1025,3439,2291,56,0.01628380343123001,1092,0.31753416690898517
1439,2020/04/30,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1440,2020/04/30,Gujarat,22.2587,71.1924,4082,3358,197,0.048260656540911315,527,0.12910338069573737
1441,2020/04/30,Haryana,29.0588,76.0856,310,98,3,0.00967741935483871,209,0.6741935483870968
1442,2020/04/30,Himachal Pradesh,31.1048,77.1734,40,14,1,0.025,25,0.625
1443,2020/04/30,Jammu and Kashmir,33.7782,76.5762,581,381,8,0.013769363166953529,192,0.3304647160068847
1444,2020/04/30,Jharkhand,23.6102,85.2799,107,85,3,0.028037383177570093,19,0.17757009345794392
1445,2020/04/30,Karnataka,15.3173,75.7139,535,298,21,0.03925233644859813,216,0.40373831775700936
1446,2020/04/30,Kerala,10.8505,76.2711,495,122,4,0.00808080808080808,369,0.7454545454545455
1447,2020/04/30,Ladakh,34.2996,78.2932,22,6,0,0.0,16,0.7272727272727273
1448,2020/04/30,Madhya Pradesh,22.9734,78.6569,2561,1971,129,0.05037094884810621,461,0.18000780944943381
1449,2020/04/30,Maharashtra,19.7515,75.7139,9915,7890,432,0.04357034795763994,1593,0.16066565809379726
1450,2020/04/30,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1451,2020/04/30,Meghalaya,25.467,91.3662,12,11,1,0.08333333333333333,0,0.0
1452,2020/04/30,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
1453,2020/04/30,Odisha,20.9517,85.0985,125,85,1,0.008,39,0.312
1454,2020/04/30,Puducherry,11.9416,79.8083,8,5,0,0.0,3,0.375
1455,2020/04/30,Punjab,31.1471,75.3412,357,248,19,0.05322128851540616,90,0.25210084033613445
1456,2020/04/30,Rajasthan,27.0238,74.2179,2438,1619,51,0.02091878589007383,768,0.31501230516817064
1457,2020/04/30,Tamil Nadu,11.1271,78.6569,2162,925,27,0.012488436632747455,1210,0.5596669750231268
1458,2020/04/30,Telengana,18.1124,79.0193,1012,619,26,0.025691699604743084,367,0.36264822134387353
1459,2020/04/30,Tripura,23.9408,91.9882,2,0,0,0.0,2,1.0
1460,2020/04/30,Uttar Pradesh,26.8467,80.9462,2134,1585,39,0.018275538894095594,510,0.23898781630740393
1461,2020/04/30,Uttarakhand,30.0668,79.0193,55,19,0,0.0,36,0.6545454545454545
1462,2020/04/30,West Bengal,22.9868,87.855,758,612,22,0.029023746701846966,124,0.16358839050131926
1463,2020/05/01,Andaman and Nicobar Islands,11.7401,92.6586,33,17,0,0.0,16,0.48484848484848486
1464,2020/05/01,Andhra Pradesh,15.9129,79.74,1403,1051,31,0.022095509622238062,321,0.22879543834640056
1465,2020/05/01,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1466,2020/05/01,Assam,26.2006,92.9376,42,12,1,0.023809523809523808,29,0.6904761904761905
1467,2020/05/01,Bihar,25.0961,85.3131,418,334,2,0.004784688995215311,82,0.19617224880382775
1468,2020/05/01,Chandigarh,30.7333,76.7794,56,39,0,0.0,17,0.30357142857142855
1469,2020/05/01,Chhattisgarh,21.2787,81.8661,40,4,0,0.0,36,0.9
1470,2020/05/01,Delhi,28.7041,77.1025,3515,2362,59,0.01678520625889047,1094,0.3112375533428165
1471,2020/05/01,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1472,2020/05/01,Gujarat,22.2587,71.1924,4395,3568,214,0.04869169510807736,613,0.13947667804323094
1473,2020/05/01,Haryana,29.0588,76.0856,313,101,3,0.009584664536741214,209,0.6677316293929713
1474,2020/05/01,Himachal Pradesh,31.1048,77.1734,40,11,1,0.025,28,0.7
1475,2020/05/01,Jammu and Kashmir,33.7782,76.5762,614,390,8,0.013029315960912053,216,0.3517915309446254
1476,2020/05/01,Jharkhand,23.6102,85.2799,109,86,3,0.027522935779816515,20,0.1834862385321101
1477,2020/05/01,Karnataka,15.3173,75.7139,565,315,21,0.03716814159292035,229,0.40530973451327434
1478,2020/05/01,Kerala,10.8505,76.2711,497,110,4,0.008048289738430584,383,0.7706237424547284
1479,2020/05/01,Ladakh,34.2996,78.2932,22,6,0,0.0,16,0.7272727272727273
1480,2020/05/01,Madhya Pradesh,22.9734,78.6569,2660,2041,137,0.05150375939849624,482,0.181203007518797
1481,2020/05/01,Maharashtra,19.7515,75.7139,10498,8266,459,0.043722613831205945,1773,0.16888931224995238
1482,2020/05/01,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1483,2020/05/01,Meghalaya,25.467,91.3662,12,11,1,0.08333333333333333,0,0.0
1484,2020/05/01,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
1485,2020/05/01,Odisha,20.9517,85.0985,142,102,1,0.007042253521126761,39,0.2746478873239437
1486,2020/05/01,Puducherry,11.9416,79.8083,8,3,0,0.0,5,0.625
1487,2020/05/01,Punjab,31.1471,75.3412,357,248,19,0.05322128851540616,90,0.25210084033613445
1488,2020/05/01,Rajasthan,27.0238,74.2179,2584,1690,58,0.02244582043343653,836,0.3235294117647059
1489,2020/05/01,Tamil Nadu,11.1271,78.6569,2323,1038,27,0.01162290142057684,1258,0.5415411106328024
1490,2020/05/01,Telengana,18.1124,79.0193,1038,615,26,0.025048169556840076,397,0.38246628131021193
1491,2020/05/01,Tripura,23.9408,91.9882,2,0,0,0.0,2,1.0
1492,2020/05/01,Uttar Pradesh,26.8467,80.9462,2203,1651,39,0.017703132092601,513,0.23286427598729006
1493,2020/05/01,Uttarakhand,30.0668,79.0193,57,21,0,0.0,36,0.631578947368421
1494,2020/05/01,West Bengal,22.9868,87.855,795,623,33,0.04150943396226415,139,0.17484276729559747
1495,2020/05/02,Andaman and Nicobar Islands,11.7401,92.6586,33,17,0,0.0,16,0.48484848484848486
1496,2020/05/02,Andhra Pradesh,15.9129,79.74,1463,1027,33,0.022556390977443608,403,0.27546138072453863
1497,2020/05/02,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1498,2020/05/02,Assam,26.2006,92.9376,43,10,1,0.023255813953488372,32,0.7441860465116279
1499,2020/05/02,Bihar,25.0961,85.3131,471,370,3,0.006369426751592357,98,0.208067940552017
1500,2020/05/02,Chandigarh,30.7333,76.7794,88,71,0,0.0,17,0.19318181818181818
1501,2020/05/02,Chhattisgarh,21.2787,81.8661,43,7,0,0.0,36,0.8372093023255814
1502,2020/05/02,Delhi,28.7041,77.1025,3738,2510,61,0.01631888710540396,1167,0.31219903691813805
1503,2020/05/02,Goa,15.2993,74.124,7,0,0,0.0,7,1.0
1504,2020/05/02,Gujarat,22.2587,71.1924,4721,3750,236,0.04998940902351197,735,0.1556873543740733
1505,2020/05/02,Haryana,29.0588,76.0856,360,129,4,0.011111111111111112,227,0.6305555555555555
1506,2020/05/02,Himachal Pradesh,31.1048,77.1734,40,9,1,0.025,30,0.75
1507,2020/05/02,Jammu and Kashmir,33.7782,76.5762,639,384,8,0.012519561815336464,247,0.3865414710485133
1508,2020/05/02,Jharkhand,23.6102,85.2799,111,88,3,0.02702702702702703,20,0.18018018018018017
1509,2020/05/02,Karnataka,15.3173,75.7139,589,316,22,0.03735144312393888,251,0.42614601018675724
1510,2020/05/02,Kerala,10.8505,76.2711,497,101,4,0.008048289738430584,392,0.7887323943661971
1511,2020/05/02,Ladakh,34.2996,78.2932,22,5,0,0.0,17,0.7727272727272727
1512,2020/05/02,Madhya Pradesh,22.9734,78.6569,2719,2050,145,0.05332842956969474,524,0.19271791099668997
1513,2020/05/02,Maharashtra,19.7515,75.7139,11506,9142,485,0.04215192073700678,1879,0.16330610116460978
1514,2020/05/02,Manipur,24.6637,93.9063,2,0,0,0.0,2,1.0
1515,2020/05/02,Meghalaya,25.467,91.3662,12,11,1,0.08333333333333333,0,0.0
1516,2020/05/02,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
1517,2020/05/02,Odisha,20.9517,85.0985,149,93,1,0.006711409395973154,55,0.3691275167785235
1518,2020/05/02,Puducherry,11.9416,79.8083,8,3,0,0.0,5,0.625
1519,2020/05/02,Punjab,31.1471,75.3412,480,371,19,0.03958333333333333,90,0.1875
1520,2020/05/02,Rajasthan,27.0238,74.2179,2666,1488,62,0.023255813953488372,1116,0.4186046511627907
1521,2020/05/02,Tamil Nadu,11.1271,78.6569,2526,1186,28,0.011084718923198733,1312,0.5193982581155978
1522,2020/05/02,Telengana,18.1124,79.0193,1039,572,26,0.025024061597690085,441,0.424446583253128
1523,2020/05/02,Tripura,23.9408,91.9882,2,0,0,0.0,2,1.0
1524,2020/05/02,Uttar Pradesh,26.8467,80.9462,2328,1632,42,0.01804123711340206,654,0.2809278350515464
1525,2020/05/02,Uttarakhand,30.0668,79.0193,58,22,0,0.0,36,0.6206896551724138
1526,2020/05/02,West Bengal,22.9868,87.855,795,623,33,0.04150943396226415,139,0.17484276729559747
1527,2020/05/03,Andaman and Nicobar Islands,11.7401,92.6586,33,17,0,0.0,16,0.48484848484848486
1528,2020/05/03,Andhra Pradesh,15.9129,79.74,1525,1051,33,0.021639344262295083,441,0.28918032786885245
1529,2020/05/03,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0.0,1,1.0
1530,2020/05/03,Assam,26.2006,92.9376,43,10,1,0.023255813953488372,32,0.7441860465116279
